Influenza	bone_fracture	STD
13.5833333333333	9.75000000000000	24.5000000000000
-2.75000000000000	-3.83333333333333	12.5000000000000
-2.33333333333333	-0.333333333333333	7
-18.7500000000000	0.500000000000000	13.3333333333333
23.9166666666667	4.16666666666667	12.5833333333333
-2.83333333333333	-4.25000000000000	14.3333333333333
0.916666666666667	-1.83333333333333	5.91666666666667
5.66666666666667	-1.75000000000000	30.1666666666667
2.50000000000000	0.166666666666667	2.75000000000000
-0.583333333333333	-1.41666666666667	3.66666666666667
22.2500000000000	18.8333333333333	26.4166666666667
5.25000000000000	5.33333333333333	34.2500000000000
6.58333333333333	10.8333333333333	22.0833333333333
-2.66666666666667	0.500000000000000	-2.50000000000000
-3.33333333333333	-5.25000000000000	7.91666666666667
-0.416666666666667	0.583333333333333	3
5.25000000000000	13.5833333333333	12.0833333333333
2.58333333333333	3.33333333333333	37
8.25000000000000	6	5.08333333333333
5.91666666666667	14.5833333333333	13.6666666666667
6.75000000000000	8	8.75000000000000
24	37.4166666666667	29.0833333333333
1.50000000000000	7.75000000000000	15.7500000000000
-3.50000000000000	13.5833333333333	54.9166666666667
7.83333333333333	4.91666666666667	7.16666666666667
-1.58333333333333	1.50000000000000	14.9166666666667
-5.33333333333333	3.58333333333333	21.5000000000000
1	6.41666666666667	24.1666666666667
-1.25000000000000	8.16666666666667	24.2500000000000
31.5833333333333	28.2500000000000	31.7500000000000
2.33333333333333	6.91666666666667	10.5000000000000
1.16666666666667	2.08333333333333	5.41666666666667
-5.75000000000000	20	42.3333333333333
0.0833333333333333	0.0833333333333333	4.33333333333333
6.25000000000000	3.16666666666667	11.2500000000000
2.33333333333333	3.83333333333333	6.91666666666667
9.66666666666667	4	6.75000000000000
3.58333333333333	9.75000000000000	21.5833333333333
-5.91666666666667	1.08333333333333	10.4166666666667
10.5833333333333	15.3333333333333	9.58333333333333
7.25000000000000	16.5833333333333	24.9166666666667
13.2500000000000	3.16666666666667	2.41666666666667
4.25000000000000	10	23.2500000000000
4.58333333333333	17.4166666666667	37.0833333333333
1.66666666666667	1	6.16666666666667
0.583333333333333	0.416666666666667	27.5833333333333
11.5833333333333	3.41666666666667	19.7500000000000
4.41666666666667	12.4166666666667	30.8333333333333
8.66666666666667	9	18.0833333333333
10.5833333333333	11.1666666666667	17.8333333333333
2.08333333333333	18.5833333333333	52.0833333333333
2.83333333333333	1	1.08333333333333
11.5833333333333	22.8333333333333	41.3333333333333
-0.583333333333333	-7.50000000000000	12.4166666666667
13.5000000000000	1.16666666666667	7.33333333333333
15.8333333333333	58.5833333333333	57.4166666666667
9.58333333333333	17.0833333333333	7.41666666666667
-0.416666666666667	8.91666666666667	53.5833333333333
-0.916666666666667	4.66666666666667	3.83333333333333
0.0833333333333333	2.41666666666667	17.0833333333333
8.58333333333333	11.7500000000000	21.7500000000000
-10.8333333333333	21.7500000000000	46.3333333333333
0.0833333333333333	7.25000000000000	8.91666666666667
4.16666666666667	7.50000000000000	11.5833333333333
-3	0.0833333333333333	34.5000000000000
8.41666666666667	15.5000000000000	26.9166666666667
24.0833333333333	4.75000000000000	13
2.83333333333333	2.08333333333333	14.2500000000000
11.9166666666667	-10.2500000000000	45.5000000000000
0.250000000000000	-1.33333333333333	1.33333333333333
2.58333333333333	11.7500000000000	3.91666666666667
28.5000000000000	21.5833333333333	11
4.75000000000000	3.25000000000000	7.50000000000000
2.66666666666667	2.83333333333333	4
2.08333333333333	0.333333333333333	10.6666666666667
-0.833333333333333	3.25000000000000	3.16666666666667
5.08333333333333	0.583333333333333	2.16666666666667
7.16666666666667	-1.91666666666667	3
1	0.166666666666667	3.16666666666667
-3.33333333333333	2	3.08333333333333
1.33333333333333	3.33333333333333	20.4166666666667
-18.5000000000000	-11.3333333333333	2.66666666666667
8.33333333333333	11.7500000000000	32.9166666666667
1.08333333333333	0.916666666666667	3.16666666666667
2.66666666666667	3.33333333333333	1.33333333333333
-19.5833333333333	-10.5000000000000	13.3333333333333
1.75000000000000	1.41666666666667	21.5000000000000
-3.16666666666667	-7.25000000000000	5.16666666666667
2.75000000000000	5.75000000000000	1.75000000000000
10.1666666666667	7.83333333333333	3.83333333333333
13	24.9166666666667	30
38.4166666666667	31.9166666666667	31
2.33333333333333	3	17.1666666666667
12.9166666666667	17.6666666666667	31.2500000000000
4.41666666666667	17.5000000000000	7.58333333333333
9.16666666666667	12.0833333333333	21.5000000000000
6.66666666666667	2.33333333333333	11.0833333333333
5.66666666666667	10.0833333333333	8.25000000000000
2.08333333333333	3.91666666666667	-2.83333333333333
4.41666666666667	2.83333333333333	8.25000000000000
13.0833333333333	22.0833333333333	39.6666666666667
8.83333333333333	12.0833333333333	9.41666666666667
0.416666666666667	0.0833333333333333	-0.583333333333333
5.16666666666667	9.91666666666667	11.5833333333333
0.416666666666667	1.75000000000000	19.8333333333333
-1.08333333333333	7.66666666666667	25.6666666666667
20.6666666666667	1.50000000000000	1.75000000000000
1.83333333333333	-1.41666666666667	21.1666666666667
6.75000000000000	2.16666666666667	13.7500000000000
9.91666666666667	10.9166666666667	35.1666666666667
4.91666666666667	5	7.25000000000000
26.5000000000000	20.2500000000000	38.5833333333333
3.58333333333333	5.41666666666667	29.7500000000000
1.58333333333333	0.750000000000000	7.66666666666667
4.91666666666667	0.833333333333333	9.25000000000000
5.75000000000000	3	30.5833333333333
-2.91666666666667	11.9166666666667	20.9166666666667
0.500000000000000	10.4166666666667	9.91666666666667
14.5000000000000	4	19.8333333333333
1.75000000000000	11.4166666666667	17.0833333333333
3.66666666666667	4.25000000000000	18.5833333333333
3.50000000000000	8.66666666666667	8
2.41666666666667	-0.833333333333333	5.91666666666667
2.33333333333333	19.4166666666667	33.7500000000000
2.41666666666667	4.16666666666667	6.66666666666667
1.91666666666667	4.33333333333333	12.1666666666667
14.2500000000000	6.91666666666667	6.66666666666667
5.41666666666667	9.08333333333333	17
-0.0833333333333333	1.25000000000000	7.50000000000000
7.91666666666667	-5.25000000000000	17.9166666666667
4.50000000000000	2.33333333333333	7.33333333333333
14.4166666666667	12.1666666666667	24.1666666666667
2.08333333333333	1.83333333333333	3.50000000000000
4.91666666666667	5.91666666666667	4.83333333333333
0.833333333333333	-0.333333333333333	2.25000000000000
6.91666666666667	15.5833333333333	31
1.16666666666667	9.33333333333333	13.6666666666667
18.9166666666667	6.83333333333333	11.2500000000000
0.916666666666667	5.91666666666667	4.91666666666667
2.41666666666667	8.66666666666667	15.3333333333333
8.75000000000000	2.33333333333333	15
10.9166666666667	7.33333333333333	1
13.0833333333333	22.5833333333333	42.0833333333333
5.41666666666667	3.75000000000000	10.6666666666667
4.75000000000000	10.4166666666667	17.8333333333333
-0.583333333333333	0.583333333333333	30.2500000000000
4.08333333333333	13.0833333333333	10.6666666666667
17.0833333333333	13.5833333333333	30.5833333333333
2.16666666666667	2.66666666666667	10.4166666666667
-0.750000000000000	7.66666666666667	17.3333333333333
8.58333333333333	12.9166666666667	11.4166666666667
7.91666666666667	3.50000000000000	34.0833333333333
12.8333333333333	40.8333333333333	61.0833333333333
7.83333333333333	0.750000000000000	39.8333333333333
19.3333333333333	26	29.7500000000000
10.4166666666667	9.66666666666667	9.83333333333333
8.75000000000000	2.50000000000000	7.41666666666667
3.16666666666667	6.33333333333333	24.5833333333333
4.75000000000000	2.75000000000000	4.50000000000000
0.166666666666667	1.58333333333333	9.91666666666667
10.3333333333333	13.5000000000000	31.0833333333333
1.83333333333333	2.33333333333333	10.7500000000000
14.5833333333333	2.41666666666667	8.83333333333333
2.41666666666667	37.6666666666667	16.0833333333333
4.66666666666667	13.2500000000000	22.5833333333333
-15.7500000000000	-11	32.0833333333333
9.25000000000000	21.1666666666667	27.3333333333333
3.33333333333333	18.2500000000000	11.3333333333333
3.66666666666667	6.41666666666667	7.25000000000000
7.33333333333333	8.58333333333333	5.58333333333333
6.25000000000000	11.8333333333333	26.5000000000000
-3.75000000000000	-0.333333333333333	18.2500000000000
3.25000000000000	0.166666666666667	12.2500000000000
9.08333333333333	3.66666666666667	3.08333333333333
6.83333333333333	6.33333333333333	24.5833333333333
-8.58333333333333	6.91666666666667	10.1666666666667
14.1666666666667	1.50000000000000	1.83333333333333
-16.0833333333333	7.66666666666667	-0.166666666666667
12.5000000000000	8.75000000000000	72.5000000000000
0	4.58333333333333	4.91666666666667
0.250000000000000	0.666666666666667	5.25000000000000
0.416666666666667	-9.25000000000000	4.66666666666667
4.50000000000000	2.08333333333333	3.58333333333333
8.91666666666667	15.9166666666667	25.9166666666667
7.50000000000000	33.9166666666667	44.6666666666667
3.08333333333333	2.91666666666667	26
1	4.08333333333333	2
1.16666666666667	7.50000000000000	34.1666666666667
3.50000000000000	10.2500000000000	19.5833333333333
5.08333333333333	5.66666666666667	14.1666666666667
-9.16666666666667	6.16666666666667	4.75000000000000
-13.5000000000000	0.416666666666667	12
3	0.166666666666667	19.1666666666667
2.08333333333333	8.66666666666667	5.08333333333333
5.41666666666667	17.4166666666667	18.3333333333333
10.8333333333333	12.1666666666667	19.3333333333333
5.25000000000000	6.41666666666667	22
6.91666666666667	2.75000000000000	23.2500000000000
13.2500000000000	31.8333333333333	25.6666666666667
3.83333333333333	15	15.1666666666667
8.58333333333333	10	2.50000000000000
-2.08333333333333	-0.833333333333333	24.1666666666667
9.50000000000000	7.33333333333333	16.3333333333333
5	1.16666666666667	4.91666666666667
30.7500000000000	33.4166666666667	37.7500000000000
19.1666666666667	21.5833333333333	41.1666666666667
2.58333333333333	4.16666666666667	0
10.6666666666667	14.6666666666667	7.25000000000000
-3.25000000000000	0.750000000000000	25.8333333333333
0.583333333333333	1.75000000000000	7.08333333333333
16.1666666666667	5.83333333333333	32
5.91666666666667	23.5000000000000	20.3333333333333
2.16666666666667	-0.500000000000000	-3.25000000000000
10.4166666666667	13.2500000000000	10.2500000000000
6.58333333333333	3.08333333333333	9.50000000000000
0	3.41666666666667	3.58333333333333
14.0833333333333	15.5000000000000	4.50000000000000
10.0833333333333	10.7500000000000	4.83333333333333
5.08333333333333	12.9166666666667	23.2500000000000
1.50000000000000	2.66666666666667	10.6666666666667
2.16666666666667	7.41666666666667	13.9166666666667
3.41666666666667	9.50000000000000	4.66666666666667
3	14.3333333333333	44.1666666666667
-10.4166666666667	14.3333333333333	8.91666666666667
-7.58333333333333	21.6666666666667	11.2500000000000
0.416666666666667	0	7.66666666666667
6.50000000000000	-1	20.7500000000000
6.50000000000000	6.91666666666667	15
-17.2500000000000	17.4166666666667	30
14.8333333333333	13.5833333333333	31.4166666666667
